2022-11-10 22:19:45,723 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:19:46,212 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:19:46,214 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:19:46,215 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:19:49,152 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:19:49,152 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:19:49,152 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:19:49,996 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:19:54,531 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:19:54,531 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:01,516 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:20:01,517 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:01,517 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:02,146 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:20:02,146 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:02,146 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:02,560 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:20:02,561 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:02,561 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
